,vIG,vEAA,vENT,vRNAP,vAF,vdeg,wIG,wEAA,wENT,wRNAP,wAF,wRNase,wrP,prot_fraction,growth_rate,EGVs,name
0.98EGM4,12.144444444444455,19.854732547348892,0.10141269084520373,0.0007155235303712551,0.0006725335153485655,5.640599125694447e-07,4.096875857338828e-05,0.0011482128399075324,6.158003949655987e-06,3.5982263864928266e-06,4.9005275485065514e-05,5.52078842000147e-10,0.0006719694554359961,0.98,2.186000000000002,EGM4,R_deg_hill2_LB
0.98EGM5,12.144444444444456,19.86660677868629,0.09540111994053041,0.00067314246622589,0.00067314246622589,5.645706451512175e-07,4.096875857338828e-05,0.0011488995348732346,5.7929680052777685e-06,3.385100392975362e-06,4.904964770565989e-05,5.299820500986236e-06,0.0006725778955807387,0.98,2.186000000000002,EGM5,R_deg_hill2_LB
0.98EGM6,12.144444444444456,19.866550283327026,0.09542972186417102,0.0006733442790497881,0.0006733442790497881,5.647399073830698e-07,4.096875857338828e-05,0.0011488962677077491,5.794704777641056e-06,3.3861152697715258e-06,4.906435313342794e-05,5.527443931958741e-10,0.0006727795391424051,0.98,2.186000000000002,EGM6,R_deg_hill2_LB
0.98EGM7,12.144444444444456,19.866606778686293,0.09540111994053041,0.0006731424662258901,0.0006731424662258901,5.645706451512175e-07,4.0968758573388286e-05,0.0011488995348732348,5.792968005277769e-06,3.3851003929753624e-06,4.9049647705659896e-05,5.525787262252687e-10,0.0006727862386266425,0.98,2.186000000000002,EGM7,R_deg_hill2_LB
0.98EGM8,12.144444444444456,19.86660677868629,0.09540111994053041,0.00067314246622589,0.00067314246622589,5.645706451512175e-07,4.763796108236256e-05,0.0011488995348732346,5.7929680052777685e-06,3.385100392975362e-06,4.904964770565989e-05,5.525787262252686e-10,0.0006725778955807387,0.98,2.186000000000002,EGM8,R_deg_hill2_LB
0.98EGM9,12.144444444444456,19.86660677868629,0.09540111994053041,0.00067314246622589,0.00067314246622589,5.645706451512175e-07,4.096875857338828e-05,0.0011497832897082699,5.7929680052777685e-06,3.385100392975362e-06,4.904964770565989e-05,5.525787262252686e-10,0.0006725778955807387,0.98,2.186000000000002,EGM9,R_deg_hill2_LB
0.98EGM10,12.144444444444456,19.86660677868629,0.09540111994053042,0.00067314246622589,0.00067314246622589,5.645706451512175e-07,4.096875857338828e-05,0.0011488995348732348,6.67672284031313e-06,3.3851003929753624e-06,4.9049647705659896e-05,5.525787262252686e-10,0.0006725778955807387,0.98,2.186000000000002,EGM10,R_deg_hill2_LB
0.985EGM1,12.111111111111123,19.858942230521038,0.07141336216074577,0.0006895376188190223,0.0006895376188190223,1.825201450801269e-05,4.074417009602202e-05,0.0011453040757284632,4.3244758197340535e-06,2.593523143634312e-06,5.0106400300849005e-05,1.336147096881976e-08,0.0006712856043110096,0.985,2.180000000000002,EGM1,R_deg_hill2_LB
0.985EGM2,12.111111111111123,19.858942230521038,0.07141336216074577,0.0006718336499367975,0.0006718336499367975,5.480456257878079e-07,4.074417009602202e-05,0.0011453040757284632,4.3244758197340535e-06,4.030870622787276e-06,4.8819911895407324e-05,4.0119931503110335e-10,0.0006712856043110096,0.985,2.180000000000002,EGM2,R_deg_hill2_LB
0.985EGM3,12.111111111111123,19.858942230521038,0.07141336216074577,0.0006718336499367975,0.0006718336499367975,5.480456257878079e-07,4.074417009602202e-05,0.0011453040757284632,4.3244758197340535e-06,2.526934096456767e-06,5.0168827272100695e-05,4.0119931503110335e-10,0.0006712856043110096,0.985,2.180000000000002,EGM3,R_deg_hill2_LB
0.985EGM4,12.111111111111121,19.844353932076647,0.0787989846894894,0.0007412578931059161,0.0006710875830767556,5.474370247163527e-07,4.074417009602202e-05,0.0011444627399980723,4.771716295085751e-06,2.788056008408119e-06,4.876569770357762e-05,4.0075378582421656e-10,0.0006705401460520393,0.985,2.180000000000002,EGM4,R_deg_hill2_LB
0.985EGM5,12.111111111111123,19.858942230521038,0.07141336216074577,0.0006718336499367975,0.0006718336499367975,5.480456257878079e-07,4.074417009602202e-05,0.0011453040757284632,4.3244758197340535e-06,2.526934096456767e-06,4.8819911895407324e-05,6.471212969430799e-06,0.0006712856043110096,0.985,2.180000000000002,EGM5,R_deg_hill2_LB
0.985EGM6,12.111111111111123,19.85889050158062,0.07143955098799012,0.0006720800258931001,0.0006720800258931001,5.482466059934937e-07,4.0744170096022027e-05,0.0011453010924192008,4.326061698717184e-06,2.5278607779419636e-06,4.883781521489865e-05,4.013464435128608e-10,0.0006715317792871067,0.985,2.180000000000002,EGM6,R_deg_hill2_LB
0.985EGM7,12.111111111111121,19.858942230521038,0.07141336216074577,0.0006718336499367974,0.0006718336499367974,5.480456257878079e-07,4.074417009602202e-05,0.0011453040757284632,4.324475819734053e-06,2.5269340964567667e-06,4.8819911895407324e-05,4.0119931503110335e-10,0.0006715387157330499,0.985,2.180000000000002,EGM7,R_deg_hill2_LB
0.985EGM8,12.111111111111123,19.858942230521038,0.07141336216074577,0.0006718336499367975,0.0006718336499367975,5.480456257878079e-07,4.88877768593411e-05,0.0011453040757284632,4.3244758197340535e-06,2.526934096456767e-06,4.8819911895407324e-05,4.0119931503110335e-10,0.0006712856043110096,0.985,2.180000000000002,EGM8,R_deg_hill2_LB
0.985EGM9,12.111111111111123,19.858942230521038,0.07141336216074577,0.0006718336499367975,0.0006718336499367975,5.480456257878079e-07,4.074417009602202e-05,0.001146383208029818,4.3244758197340535e-06,2.526934096456767e-06,4.8819911895407324e-05,4.0119931503110335e-10,0.0006712856043110096,0.985,2.180000000000002,EGM9,R_deg_hill2_LB
0.985EGM10,12.111111111111121,19.858942230521038,0.07141336216074577,0.0006718336499367974,0.0006718336499367974,5.480456257878079e-07,4.0744170096022027e-05,0.001145304075728463,5.403608121088744e-06,2.526934096456767e-06,4.881991189540733e-05,4.011993150311033e-10,0.0006712856043110096,0.985,2.180000000000002,EGM10,R_deg_hill2_LB
0.99EGM1,12.077777777777786,19.85109835608094,0.047516391951598735,0.0006925044899187115,0.0006925044899187115,2.2523363401170105e-05,4.0520198902606366e-05,0.0011417007361407404,2.869462113965992e-06,1.7316756241728057e-06,5.0183492036109336e-05,1.0961967197270556e-08,0.0006699811265175414,0.99,2.1740000000000017,EGM1,R_deg_hill2_LB
0.99EGM2,12.077777777777786,19.85109835608094,0.047516391951598735,0.0006705132054095936,0.0006705132054095936,5.320788920520937e-07,4.0520198902606366e-05,0.0011417007361407404,2.869462113965992e-06,3.5109433124226158e-06,4.858985695201525e-05,2.589591641864688e-10,0.0006699811265175414,0.99,2.1740000000000017,EGM2,R_deg_hill2_LB
0.99EGM3,12.077777777777786,19.85109835608094,0.047516391951598735,0.0006705132054095936,0.0006705132054095936,5.320788920520937e-07,4.0520198902606366e-05,0.0011417007361407404,2.869462113965992e-06,1.6766842531664474e-06,5.023504623131732e-05,2.589591641864688e-10,0.0006699811265175414,0.99,2.1740000000000017,EGM3,R_deg_hill2_LB
0.99EGM4,12.077777777777788,19.83319754388602,0.056579041878426634,0.0007982958449286699,0.0006696002717065423,5.313544428550943e-07,4.052019890260637e-05,0.0011406712026563025,3.4167454734360995e-06,1.9962173179609e-06,4.852369968966747e-05,2.586065797082028e-10,0.0006690689172636872,0.99,2.1740000000000017,EGM4,R_deg_hill2_LB
0.99EGM5,12.077777777777786,19.85109835608094,0.047516391951598735,0.0006705132054095936,0.0006705132054095936,5.320788920520937e-07,4.0520198902606366e-05,0.0011417007361407404,2.869462113965992e-06,1.6766842531664474e-06,4.858985695201525e-05,7.892310852495152e-06,0.0006699811265175414,0.99,2.1740000000000017,EGM5,R_deg_hill2_LB
0.99EGM6,12.077777777777788,19.85105630369017,0.04753768182895005,0.0006708136310799633,0.0006708136310799633,5.323172917682286e-07,4.0520198902606366e-05,0.0011416983175720227,2.8707477860038187e-06,1.6774354971191273e-06,4.861162779892804e-05,2.590751917007242e-10,0.000670281313788195,0.99,2.1740000000000017,EGM6,R_deg_hill2_LB
0.99EGM7,12.077777777777786,19.85109835608094,0.047516391951598735,0.0006705132054095936,0.0006705132054095936,5.320788920520937e-07,4.0520198902606366e-05,0.0011417007361407404,2.8694621139659923e-06,1.6766842531664478e-06,4.858985695201525e-05,2.5895916418646886e-10,0.0006702882718678407,0.99,2.1740000000000017,EGM7,R_deg_hill2_LB
0.99EGM8,12.077777777777786,19.85109835608094,0.047516391951598735,0.0006705132054095936,0.0006705132054095936,5.320788920520937e-07,5.045245616155076e-05,0.0011417007361407404,2.869462113965992e-06,1.6766842531664474e-06,4.858985695201525e-05,2.589591641864688e-10,0.0006699811265175414,0.99,2.1740000000000017,EGM8,R_deg_hill2_LB
0.99EGM9,12.077777777777786,19.85109835608094,0.047516391951598735,0.0006705132054095936,0.0006705132054095936,5.320788920520937e-07,4.0520198902606366e-05,0.001143016887564182,2.869462113965992e-06,1.6766842531664474e-06,4.858985695201525e-05,2.589591641864688e-10,0.0006699811265175414,0.99,2.1740000000000017,EGM9,R_deg_hill2_LB
0.99EGM10,12.077777777777785,19.851098356080936,0.04751639195159873,0.0006705132054095935,0.0006705132054095935,5.320788920520937e-07,4.0520198902606366e-05,0.0011417007361407404,4.185613537407648e-06,1.6766842531664474e-06,4.858985695201525e-05,2.5895916418646875e-10,0.0006699811265175414,0.99,2.1740000000000017,EGM10,R_deg_hill2_LB
0.995EGM1,12.044444444444457,19.843072598404103,0.023711503827007756,0.0006963317717345569,0.0006963317717345569,2.766736381293873e-05,4.029684499314137e-05,0.001138089454850268,1.4279594526931351e-06,8.682202359606307e-07,5.0321576037350694e-05,6.714176869140349e-09,0.000668664407921618,0.995,2.168000000000002,EGM1,R_deg_hill2_LB
0.995EGM2,12.044444444444457,19.843072598404103,0.023711503827007756,0.0006691810568020855,0.0006691810568020855,5.166488804673908e-07,4.029684499314137e-05,0.001138089454850268,1.4279594526931351e-06,3.057332354384728e-06,4.8359484371564094e-05,1.2537775503856222e-10,0.000668664407921618,0.995,2.168000000000002,EGM2,R_deg_hill2_LB
0.995EGM3,12.044444444444457,19.843072598404103,0.023711503827007756,0.0006691810568020855,0.0006691810568020855,5.166488804673908e-07,4.029684499314137e-05,0.001138089454850268,1.4279594526931351e-06,8.343674073492773e-07,5.035331293175127e-05,1.2537775503856222e-10,0.000668664407921618,0.995,2.168000000000002,EGM3,R_deg_hill2_LB
0.995EGM4,12.044444444444457,19.821247217004267,0.03476104666296831,0.0009807773077963376,0.0006680710676133614,5.157919006323283e-07,4.0296844993141364e-05,0.0011368376710705103,2.0933874768143155e-06,1.222880730371691e-06,4.827926915285896e-05,1.25169787477041e-10,0.0006675552757127291,0.995,2.168000000000002,EGM4,R_deg_hill2_LB
0.995EGM5,12.044444444444457,19.843072598404103,0.023711503827007756,0.0006691810568020855,0.0006691810568020855,5.166488804673908e-07,4.029684499314137e-05,0.001138089454850268,1.4279594526931351e-06,8.343674073492773e-07,4.8359484371564094e-05,9.56461662588543e-06,0.000668664407921618,0.995,2.168000000000002,EGM5,R_deg_hill2_LB
0.995EGM6,12.044444444444455,19.843047121280897,0.023724402138336723,0.0006695450702222823,0.0006695450702222823,5.169299211873995e-07,4.0296844993141364e-05,0.0011380879936226727,1.4287362176642794e-06,8.348212769419124e-07,4.838579040806365e-05,1.2544595658874697e-10,0.0006690281403010949,0.995,2.168000000000002,EGM6,R_deg_hill2_LB
0.995EGM7,12.044444444444455,19.843072598404103,0.023711503827007756,0.0006691810568020855,0.0006691810568020855,5.166488804673908e-07,4.0296844993141364e-05,0.001138089454850268,1.4279594526931351e-06,8.343674073492773e-07,4.8359484371564094e-05,1.2537775503856222e-10,0.0006690347712691976,0.995,2.168000000000002,EGM7,R_deg_hill2_LB
0.995EGM8,12.044444444444457,19.843072598404103,0.023711503827007756,0.0006691810568020855,0.0006691810568020855,5.166488804673908e-07,5.233389048033952e-05,0.001138089454850268,1.4279594526931351e-06,8.343674073492773e-07,4.8359484371564094e-05,1.2537775503856222e-10,0.000668664407921618,0.995,2.168000000000002,EGM8,R_deg_hill2_LB
0.995EGM9,12.044444444444457,19.843072598404103,0.023711503827007756,0.0006691810568020855,0.0006691810568020855,5.166488804673908e-07,4.029684499314137e-05,0.0011396845176984177,1.4279594526931351e-06,8.343674073492773e-07,4.8359484371564094e-05,1.2537775503856222e-10,0.000668664407921618,0.995,2.168000000000002,EGM9,R_deg_hill2_LB
0.995EGM10,12.044444444444455,19.843072598404103,0.02371150382700776,0.0006691810568020855,0.0006691810568020855,5.166488804673908e-07,4.029684499314137e-05,0.001138089454850268,3.0230223008428805e-06,8.343674073492773e-07,4.8359484371564094e-05,1.253777550385622e-10,0.0006686644079216182,0.995,2.168000000000002,EGM10,R_deg_hill2_LB
0.99999EGM1,12.016666666666678,19.843943126272823,4.737220745050372e-05,0.0006691334464567513,0.0006691334464567513,1.1853214016088694e-06,4.0111188271605015e-05,0.0011355145233367238,2.846280130984435e-09,1.6647678045762414e-09,4.82445214895318e-05,5.739688981276235e-13,0.0006679481250551423,0.99999,2.163000000000002,EGM1,R_deg_hill2_LB
0.99999EGM2,12.016666666666678,19.843943126272823,4.737220745050372e-05,0.0006684501186414634,0.0006684501186414634,5.019935863210813e-07,4.0111188271605015e-05,0.0011355145233367238,2.846280130984435e-09,5.6594789929479886e-08,4.819525355404955e-05,2.430806574628283e-13,0.0006679481250551423,0.99999,2.163000000000002,EGM2,R_deg_hill2_LB
0.99999EGM3,12.016666666666678,19.843943126272823,4.737220745050372e-05,0.0006684501186414634,0.0006684501186414634,5.019935863210813e-07,4.0111188271605015e-05,0.0011355145233367238,2.846280130984435e-09,1.663067721950143e-09,4.824452308335262e-05,2.430806574628283e-13,0.0006679481250551423,0.99999,2.163000000000002,EGM3,R_deg_hill2_LB
0.99999EGM4,12.016666666666678,19.843399752956785,0.0003224659903035828,0.0045472724361826635,0.0006684225482270579,5.019728814534812e-07,4.0111188271605015e-05,0.0011354834303080837,1.937483158407362e-08,1.131336774522324e-08,4.8193265727170917e-05,2.430706315322864e-13,0.0006679205753456045,0.99999,2.163000000000002,EGM4,R_deg_hill2_LB
0.99999EGM5,12.016666666666678,19.843943126272823,4.737220745050372e-05,0.0006684501186414634,0.0006684501186414634,5.019935863210813e-07,4.0111188271605015e-05,0.0011355145233367238,2.846280130984435e-09,1.663067721950143e-09,4.819525355404955e-05,2.3634853863039796e-07,0.0006679481250551423,0.99999,2.163000000000002,EGM5,R_deg_hill2_LB
0.99999EGM6,12.016666666666678,19.843943125013936,4.737284478775498e-05,0.0006684591118504387,0.0006684591118504387,5.020003400534843e-07,4.0111188271605015e-05,0.0011355145232646875,2.8463184243309483e-09,1.6630900965674053e-09,4.819590196441667e-05,2.4308392782674843e-13,0.0006679571115103852,0.99999,2.163000000000002,EGM6,R_deg_hill2_LB
0.99999EGM7,12.016666666666678,19.843943126272823,4.737220745050372e-05,0.0006684501186414634,0.0006684501186414634,5.019935863210813e-07,4.0111188271605015e-05,0.0011355145233367238,2.846280130984435e-09,1.663067721950143e-09,4.819525355404955e-05,2.430806574628283e-13,0.0006679572314405134,0.99999,2.163000000000002,EGM7,R_deg_hill2_LB
0.99999EGM8,12.016666666666678,19.843943126272823,4.737220745050372e-05,0.0006684501186414634,0.0006684501186414634,5.019935863210813e-07,4.0408635894332474e-05,0.0011355145233367238,2.846280130984435e-09,1.663067721950143e-09,4.819525355404955e-05,2.430806574628283e-13,0.0006679481250551423,0.99999,2.163000000000002,EGM8,R_deg_hill2_LB
0.99999EGM9,12.016666666666678,19.843943126272823,4.737220745050372e-05,0.0006684501186414634,0.0006684501186414634,5.019935863210813e-07,4.0111188271605015e-05,0.001135553938960166,2.846280130984435e-09,1.663067721950143e-09,4.819525355404955e-05,2.430806574628283e-13,0.0006679481250551423,0.99999,2.163000000000002,EGM9,R_deg_hill2_LB
0.99999EGM10,12.016666666666678,19.843943126272826,4.737220745050372e-05,0.0006684501186414634,0.0006684501186414634,5.019935863210813e-07,4.0111188271605015e-05,0.0011355145233367238,4.2261903573433474e-08,1.6630677219501433e-09,4.819525355404956e-05,2.4308065746282826e-13,0.0006679481250551424,0.99999,2.163000000000002,EGM10,R_deg_hill2_LB
1e-05EGM1,10.633333333333342,13.060532558544384,2.277761036315206,0.004585181437587698,0.004585181437587698,0.004264013919792076,3.140771604938277e-05,0.000816923507093267,0.00012110096176409186,0.001400834923994076,0.0002925345757180953,0.00018270562516243142,0.00032116751779562194,1e-05,1.9140000000000017,EGM1,R_deg_hill2_glcAA
1e-05EGM2,10.633333333333344,13.060532558544386,2.2777610363152054,0.004583265193871274,0.004583265193871274,0.0042620976760756515,3.140771604938277e-05,0.0008169235070932671,0.00012110096176409187,0.0014009903137443599,0.00029241231936898745,0.000182623517431838,0.0003211675177956219,1e-05,1.9140000000000017,EGM2,R_deg_hill2_glcAA
1e-05EGM3,10.633333333333342,13.060532558544383,2.2777610363152054,0.004583265193871274,0.004583265193871274,0.004262097676075651,3.140771604938277e-05,0.0008169235070932671,0.00012110096176409186,0.0014002494856297735,0.00029307678520099355,0.000182623517431838,0.0003211675177956219,1e-05,1.9140000000000017,EGM3,R_deg_hill2_glcAA
1e-05EGM4,10.633333333333342,13.056158989659245,2.279975244436339,0.004580973454867529,0.004580465029832224,0.004259493730604762,3.140771604938277e-05,0.0008166499446473143,0.0001212186838291988,0.0013995493283782397,0.00029223366890329607,0.0001825119428699119,0.0003209712992274612,1e-05,1.9140000000000017,EGM4,R_deg_hill2_glcAA
1e-05EGM5,10.633333333333342,13.060532558544383,2.2777610363152054,0.004583265193871274,0.004583265193871274,0.004262097676075651,3.140771604938277e-05,0.000816923507093267,0.00012110096176409186,0.0014002494856297733,0.0002924123193689875,0.00018581099190271587,0.0003211675177956219,1e-05,1.9140000000000017,EGM5,R_deg_hill2_glcAA
1e-05EGM6,10.633333333333342,13.059575515016869,2.278245559048597,0.004584240140823207,0.004584240140823207,0.004263004304638994,3.140771604938277e-05,0.0008168636449588989,0.0001211267222227505,0.0014005473451055438,0.00029247452098452086,0.0001826623648984672,0.00032123583618421395,1e-05,1.9140000000000017,EGM6,R_deg_hill2_glcAA
1e-05EGM7,10.633333333333342,13.060532558544383,2.2777610363152054,0.004583265193871274,0.004583265193871274,0.004262097676075651,3.140771604938277e-05,0.000816923507093267,0.00012110096176409186,0.0014002494856297733,0.0002924123193689875,0.000182623517431838,0.012602229482394997,1e-05,1.9140000000000017,EGM7,R_deg_hill2_glcAA
