,vIG,vEAA,vENT,vRNAP,vAF,wIG,wEAA,wENT,wRNAP,wAF,wrP,prot_fraction,growth_rate,EGVs,name
0.905EGM2,14.850000000000014,24.147176857835085,0.19023558985591374,0.00028234966494404047,0.00028234966494404047,6.125625000000011e-05,0.003585855763388513,1.52695923942769e-05,1.6617638290354833e-05,2.5157355146514027e-05,0.00028234966494404047,0.905,2.6730000000000023,EGM2,RBA_reverse
0.905EGM3,14.850000000000012,24.14717685783508,0.1902355898559137,0.0002823496649440404,0.0002823496649440404,6.125625000000011e-05,0.0035858557633885128,1.4124992546801607e-05,1.672398333050048e-05,2.5157355146514024e-05,0.0002823496649440404,0.905,2.6730000000000023,EGM3,RBA_reverse
0.905EGM4,14.850000000000014,24.145279476101916,0.19119617791404422,0.00028377537985137095,0.000282315981728643,6.125625000000011e-05,0.0035855740022011375,1.4196316210117795e-05,1.6701548482491526e-05,2.5154353972022117e-05,0.000282315981728643,0.905,2.6730000000000023,EGM4,RBA_reverse
0.905EGM5,14.850000000000014,24.147176857835085,0.19023558985591374,0.0002823496649440404,0.0002823496649440404,6.125625000000011e-05,0.003585855763388513,1.4124992546801607e-05,1.6617638290354836e-05,2.658810495585815e-05,0.0002823496649440404,0.905,2.6730000000000023,EGM5,RBA_reverse
0.905EGM6,14.850000000000014,24.147176857835085,0.1902355898559137,0.00028234966494404047,0.00028234966494404047,6.125625000000012e-05,0.003585855763388513,1.4124992546801608e-05,1.6617638290354836e-05,2.5157355146514027e-05,0.0002826418637160569,0.905,2.6730000000000023,EGM6,RBA_reverse
0.905EGM7,14.850000000000014,24.147176857835085,0.19023558985591374,0.0002823496649440404,0.0002823496649440404,6.989390364774325e-05,0.003585855763388513,1.4124992546801607e-05,1.6617638290354836e-05,2.5157355146514027e-05,0.0002823496649440404,0.905,2.6730000000000023,EGM7,RBA_reverse
0.905EGM8,14.850000000000014,24.147176857835085,0.19023558985591374,0.0002823496649440404,0.0002823496649440404,6.125625000000011e-05,0.003587000363235988,1.4124992546801607e-05,1.6617638290354836e-05,2.5157355146514027e-05,0.0002823496649440404,0.905,2.6730000000000023,EGM8,RBA_reverse
0.91EGM1,14.866666666666678,24.193012357479198,0.1809644822794682,0.00028351102223783366,0.00028351102223783366,6.139382716049393e-05,0.0035966945038119103,1.3451693182773816e-05,1.582552139149861e-05,2.5289183183614786e-05,0.00028351102223783366,0.91,2.6760000000000024,EGM1,RBA_reverse
0.91EGM2,14.86666666666668,24.193251918315653,0.1808431997380214,0.0002833210129229003,0.0002833210129229003,6.139382716049393e-05,0.00359673011852293,1.4366228762690656e-05,1.5814915114344634e-05,2.527223435272273e-05,0.0002833210129229003,0.91,2.6760000000000024,EGM2,RBA_reverse
0.91EGM3,14.86666666666668,24.19325191831565,0.1808431997380214,0.00028332101292290033,0.00028332101292290033,6.139382716049393e-05,0.00359673011852293,1.3442677847192936e-05,1.5900722446402025e-05,2.527223435272273e-05,0.00028332101292290033,0.91,2.6760000000000024,EGM3,RBA_reverse
0.91EGM4,14.86666666666668,24.191720823689774,0.18161834750495431,0.0002845354110910952,0.0002832938017031333,6.139382716049393e-05,0.0035965024957885497,1.350029716453495e-05,1.5882702546511707e-05,2.526980711191951e-05,0.0002832938017031333,0.91,2.6760000000000024,EGM4,RBA_reverse
0.91EGM5,14.86666666666668,24.193251918315653,0.1808431997380214,0.0002833210129229003,0.0002833210129229003,6.139382716049393e-05,0.00359673011852293,1.3442677847192936e-05,1.5814915114344634e-05,2.6426672997094882e-05,0.0002833210129229003,0.91,2.6760000000000024,EGM5,RBA_reverse
0.91EGM6,14.866666666666681,24.193251918315656,0.1808431997380214,0.0002833210129229003,0.0002833210129229003,6.139382716049395e-05,0.0035967301185229304,1.3442677847192938e-05,1.5814915114344634e-05,2.5272234352722732e-05,0.000283555485864956,0.91,2.6760000000000024,EGM6,RBA_reverse
0.91EGM7,14.86666666666668,24.193251918315653,0.1808431997380214,0.0002833210129229003,0.0002833210129229003,6.836334838812766e-05,0.00359673011852293,1.3442677847192936e-05,1.5814915114344634e-05,2.5272234352722732e-05,0.0002833210129229003,0.91,2.6760000000000024,EGM7,RBA_reverse
0.91EGM8,14.86666666666668,24.193251918315653,0.1808431997380214,0.0002833210129229003,0.0002833210129229003,6.139382716049393e-05,0.003597653669438428,1.3442677847192936e-05,1.5814915114344634e-05,2.5272234352722732e-05,0.0002833210129229003,0.91,2.6760000000000024,EGM8,RBA_reverse
0.915EGM1,14.883333333333347,24.23927636028357,0.17147643627075257,0.00028444914722560143,0.00028444914722560143,6.153155864197542e-05,0.003607612298288874,1.2760704799148513e-05,1.5012593881351197e-05,2.5401308847246232e-05,0.00028444914722560143,0.915,2.6790000000000025,EGM1,RBA_reverse
0.915EGM2,14.883333333333345,24.23945851812035,0.17138421516434726,0.000284296168684388,0.000284296168684388,6.153155864197543e-05,0.0036076394094469153,1.349357338032707e-05,1.500452001389826e-05,2.5387647863515865e-05,0.000284296168684388,0.915,2.6790000000000025,EGM2,RBA_reverse
0.915EGM3,14.883333333333347,24.23945851812035,0.17138421516434724,0.0002842961686843879,0.0002842961686843879,6.153155864197542e-05,0.003607639409446915,1.2753842011813519e-05,1.5073248628754437e-05,2.5387647863515865e-05,0.0002842961686843879,0.915,2.6790000000000025,EGM3,RBA_reverse
0.915EGM4,14.883333333333345,24.238232050720402,0.17200513920798008,0.00028532617209794356,0.0002842743469838705,6.153155864197542e-05,0.0036074568702155565,1.280004910939386e-05,1.505888130516925e-05,2.5385699185659658e-05,0.0002842743469838705,0.915,2.6790000000000025,EGM4,RBA_reverse
0.915EGM5,14.883333333333347,24.23945851812035,0.17138421516434726,0.0002842961686843879,0.0002842961686843879,6.153155864197542e-05,0.0036076394094469153,1.2753842011813519e-05,1.5004520013898262e-05,2.63123120741578e-05,0.0002842961686843879,0.915,2.6790000000000025,EGM5,RBA_reverse
0.915EGM6,14.883333333333345,24.23945851812035,0.17138421516434724,0.0002842961686843879,0.0002842961686843879,6.153155864197542e-05,0.003607639409446915,1.2753842011813519e-05,1.5004520013898259e-05,2.5387647863515862e-05,0.00028448294690056465,0.915,2.6790000000000025,EGM6,RBA_reverse
0.915EGM7,14.883333333333347,24.23945851812035,0.17138421516434726,0.0002842961686843879,0.0002842961686843879,6.711389675575801e-05,0.0036076394094469153,1.2753842011813519e-05,1.5004520013898262e-05,2.5387647863515865e-05,0.0002842961686843879,0.915,2.6790000000000025,EGM7,RBA_reverse
0.915EGM8,14.883333333333347,24.23945851812035,0.17138421516434726,0.0002842961686843879,0.0002842961686843879,6.153155864197542e-05,0.003608379140815429,1.2753842011813519e-05,1.5004520013898262e-05,2.5387647863515865e-05,0.0002842961686843879,0.915,2.6790000000000025,EGM8,RBA_reverse
0.92EGM1,14.900000000000016,24.285659166218423,0.1619282437630968,0.00028539852963245825,0.00028539852963245825,6.166944444444458e-05,0.003618563215766548,1.2063654160350725e-05,1.419253430629497e-05,2.5514628549141795e-05,0.00028539852963245825,0.92,2.6820000000000026,EGM1,RBA_reverse
0.92EGM2,14.900000000000015,24.285797433082795,0.16185824335335755,0.0002852751539102928,0.0002852751539102928,6.166944444444457e-05,0.0036185838175293397,1.2651929909845085e-05,1.4186398976264882e-05,2.5503598759580203e-05,0.0002852751539102928,0.92,2.6820000000000026,EGM2,RBA_reverse
0.92EGM3,14.900000000000015,24.285797433082795,0.16185824335335755,0.0002852751539102928,0.0002852751539102928,6.166944444444457e-05,0.00361858381752934,1.205843912982515e-05,1.4241540343762449e-05,2.5503598759580203e-05,0.0002852751539102928,0.92,2.6820000000000026,EGM3,RBA_reverse
0.92EGM4,14.900000000000016,24.284813337320493,0.16235646183032537,0.0002861532639759486,0.0002852576249561935,6.166944444444457e-05,0.0036184371872607568,1.2095556406359253e-05,1.4230066360422653e-05,2.5502031671083725e-05,0.0002852576249561935,0.92,2.6820000000000026,EGM4,RBA_reverse
0.92EGM5,14.900000000000016,24.285797433082795,0.16185824335335755,0.0002852751539102928,0.0002852751539102928,6.166944444444457e-05,0.00361858381752934,1.205843912982515e-05,1.4186398976264882e-05,2.6245462234605125e-05,0.0002852751539102928,0.92,2.6820000000000026,EGM5,RBA_reverse
0.92EGM6,14.900000000000015,24.28579743308279,0.16185824335335752,0.0002852751539102928,0.0002852751539102928,6.166944444444457e-05,0.00361858381752934,1.205843912982515e-05,1.4186398976264882e-05,2.55035987595802e-05,0.0002854241927397981,0.92,2.6820000000000026,EGM6,RBA_reverse
0.92EGM7,14.900000000000016,24.285797433082795,0.16185824335335755,0.0002852751539102928,0.0002852751539102928,6.614818678592628e-05,0.00361858381752934,1.205843912982515e-05,1.4186398976264882e-05,2.5503598759580206e-05,0.0002852751539102928,0.92,2.6820000000000026,EGM7,RBA_reverse
0.92EGM8,14.900000000000016,24.285797433082795,0.16185824335335755,0.0002852751539102928,0.0002852751539102928,6.166944444444457e-05,0.0036191773083093597,1.205843912982515e-05,1.4186398976264882e-05,2.5503598759580206e-05,0.0002852751539102928,0.92,2.6820000000000026,EGM8,RBA_reverse
0.925EGM1,14.916666666666679,24.332162918879988,0.15231881951734105,0.00028635938069260133,0.00028635938069260133,6.180748456790133e-05,0.003629547635399601,1.1360445289001696e-05,1.33652297517667e-05,2.5629164571987837e-05,0.00028635938069260133,0.925,2.6850000000000023,EGM1,RBA_reverse
0.925EGM2,14.916666666666679,24.332269444935786,0.15226488853693138,0.0002862579904494311,0.0002862579904494311,6.180748456790133e-05,0.0036295635255362575,1.1841604353277108e-05,1.3360497572603302e-05,2.5620090145224105e-05,0.0002862579904494311,0.925,2.6850000000000023,EGM2,RBA_reverse
0.925EGM3,14.91666666666668,24.332269444935786,0.15226488853693138,0.0002862579904494311,0.0002862579904494311,6.180748456790133e-05,0.0036295635255362575,1.1356422936712808e-05,1.3405575891752359e-05,2.5620090145224105e-05,0.0002862579904494311,0.925,2.6850000000000023,EGM3,RBA_reverse
0.925EGM4,14.916666666666679,24.33146486428829,0.15267222383919435,0.00028702378081768554,0.0002862436430317719,6.180748456790133e-05,0.0036294435089230057,1.138680336133992e-05,1.33962392486352e-05,2.561880605134361e-05,0.0002862436430317719,0.925,2.6850000000000023,EGM4,RBA_reverse
0.925EGM5,14.916666666666677,24.332269444935786,0.15226488853693135,0.00028625799044943107,0.00028625799044943107,6.180748456790132e-05,0.003629563525536257,1.1356422936712805e-05,1.3360497572603302e-05,2.6226566915929483e-05,0.00028625799044943107,0.925,2.6850000000000023,EGM5,RBA_reverse
0.925EGM6,14.916666666666679,24.332269444935786,0.15226488853693138,0.0002862579904494311,0.0002862579904494311,6.180748456790133e-05,0.0036295635255362575,1.1356422936712807e-05,1.3360497572603302e-05,2.5620090145224105e-05,0.00028637917177738736,0.925,2.6850000000000023,EGM6,RBA_reverse
0.925EGM7,14.916666666666677,24.332269444935786,0.15226488853693135,0.00028625799044943107,0.00028625799044943107,6.546887683686568e-05,0.003629563525536257,1.1356422936712805e-05,1.3360497572603302e-05,2.5620090145224102e-05,0.00028625799044943107,0.925,2.6850000000000023,EGM7,RBA_reverse
0.925EGM8,14.916666666666677,24.332269444935786,0.15226488853693135,0.00028625799044943107,0.00028625799044943107,6.180748456790132e-05,0.0036300487069528217,1.1356422936712805e-05,1.3360497572603302e-05,2.5620090145224102e-05,0.00028625799044943107,0.925,2.6850000000000023,EGM8,RBA_reverse
0.93EGM1,14.933333333333348,24.37878981586109,0.1426470509574708,0.00028733191692861994,0.00028733191692861994,6.19456790123458e-05,0.00364056594583526,1.0650979804824497e-05,1.2530564476264114e-05,2.574493975680437e-05,0.00028733191692861994,0.93,2.6880000000000024,EGM1,RBA_reverse
0.93EGM2,14.933333333333346,24.378875341368268,0.14260375193154262,0.00028724470031925027,0.00028724470031925027,6.194567901234578e-05,0.003640578717644331,1.1062905074485117e-05,1.2526760953986502e-05,2.5737125148604852e-05,0.00028724470031925027,0.93,2.6880000000000024,EGM2,RBA_reverse
0.93EGM3,14.933333333333348,24.37887534136827,0.14260375193154262,0.0002872447003192503,0.0002872447003192503,6.19456790123458e-05,0.0036405787176443318,1.0647746810888527e-05,1.2565333405578523e-05,2.5737125148604852e-05,0.0002872447003192503,0.93,2.6880000000000024,EGM3,RBA_reverse
0.93EGM4,14.933333333333348,24.378186813096587,0.14295233336030938,0.0002879468429114805,0.00028723240864872646,6.194567901234581e-05,0.0036404758974224274,1.0673774224236443e-05,1.255738144027817e-05,2.5736023814925918e-05,0.00028723240864872646,0.93,2.6880000000000024,EGM4,RBA_reverse
0.93EGM5,14.933333333333346,24.378875341368264,0.14260375193154262,0.0002872447003192503,0.0002872447003192503,6.19456790123458e-05,0.0036405787176443318,1.0647746810888526e-05,1.2526760953986502e-05,2.625607297810059e-05,0.0002872447003192503,0.93,2.6880000000000024,EGM5,RBA_reverse
0.93EGM6,14.93333333333335,24.378875341368268,0.14260375193154265,0.0002872447003192503,0.0002872447003192503,6.19456790123458e-05,0.0036405787176443318,1.0647746810888526e-05,1.2526760953986502e-05,2.5737125148604852e-05,0.00028734783483178825,0.93,2.6880000000000024,EGM6,RBA_reverse
0.93EGM7,14.933333333333346,24.378875341368264,0.14260375193154262,0.0002872447003192503,0.0002872447003192503,6.507864578484329e-05,0.0036405787176443318,1.0647746810888526e-05,1.2526760953986502e-05,2.5737125148604852e-05,0.0002872447003192503,0.93,2.6880000000000024,EGM7,RBA_reverse
0.93EGM8,14.933333333333346,24.378875341368264,0.14260375193154262,0.0002872447003192503,0.0002872447003192503,6.19456790123458e-05,0.0036409938759079277,1.0647746810888526e-05,1.2526760953986502e-05,2.5737125148604852e-05,0.0002872447003192503,0.93,2.6880000000000024,EGM8,RBA_reverse
0.935EGM1,14.950000000000012,24.4255421104514,0.13291179730979968,0.000288316360318181,0.000288316360318181,6.208402777777788e-05,0.003651618545512487,9.935156848907533e-06,1.1688419822244159e-05,2.586197752054086e-05,0.000288316360318181,0.935,2.6910000000000025,EGM1,RBA_reverse
0.935EGM2,14.950000000000014,24.425615916082855,0.13287443170910837,0.00028823530570745064,0.00028823530570745064,6.208402777777789e-05,0.0036516295794543903,1.0316142821895192e-05,1.1685133847359835e-05,2.585470692195835e-05,0.00028823530570745064,0.935,2.6910000000000025,EGM2,RBA_reverse
0.935EGM3,14.950000000000014,24.425615916082855,0.13287443170910837,0.0002882353057074507,0.0002882353057074507,6.208402777777788e-05,0.00365162957945439,9.932363770255859e-06,1.1720790849013003e-05,2.5854706921958346e-05,0.0002882353057074507,0.935,2.6910000000000025,EGM3,RBA_reverse
0.935EGM4,14.950000000000015,24.424979365895556,0.13319669817643565,0.0002889343760442683,0.000288223929271747,6.208402777777789e-05,0.003651534415201389,9.956453188688573e-06,1.1713474339633616e-05,2.585368645567573e-05,0.000288223929271747,0.935,2.6910000000000025,EGM4,RBA_reverse
0.935EGM5,14.950000000000014,24.42561591608285,0.13287443170910837,0.00028823530570745064,0.00028823530570745064,6.208402777777788e-05,0.00365162957945439,9.932363770255859e-06,1.1685133847359834e-05,2.6334430736507506e-05,0.00028823530570745064,0.935,2.6910000000000025,EGM5,RBA_reverse
0.935EGM6,14.950000000000014,24.425615916082855,0.13287443170910837,0.00028823530570745064,0.00028823530570745064,6.208402777777789e-05,0.00365162957945439,9.93236377025586e-06,1.1685133847359835e-05,2.5854706921958346e-05,0.00028833013509297256,0.935,2.6910000000000025,EGM6,RBA_reverse
0.935EGM7,14.950000000000014,24.42561591608285,0.13287443170910837,0.00028823530570745064,0.00028823530570745064,6.498019322165054e-05,0.00365162957945439,9.932363770255859e-06,1.1685133847359834e-05,2.5854706921958346e-05,0.00028823530570745064,0.935,2.6910000000000025,EGM7,RBA_reverse
0.935EGM8,14.950000000000014,24.42561591608285,0.13287443170910837,0.00028823530570745064,0.00028823530570745064,6.208402777777788e-05,0.0036520133585060286,9.932363770255859e-06,1.1685133847359834e-05,2.5854706921958346e-05,0.00028823530570745064,0.935,2.6910000000000025,EGM8,RBA_reverse
0.94EGM1,14.966666666666681,24.472422113402494,0.12311188870938536,0.00028931293846705587,0.00028931293846705587,6.222253086419764e-05,0.0036627058429725763,9.212873005085678e-06,1.0838674123630212e-05,2.598030187434164e-05,0.00028931293846705587,0.94,2.694000000000002,EGM1,RBA_reverse
0.94EGM2,14.966666666666677,24.472491968854122,0.12307652296750073,0.00028922982897362694,0.00028922982897362694,6.222253086419764e-05,0.0036627162980051695,9.601630751474615e-06,1.0835560551452524e-05,2.5972838641831725e-05,0.00028922982897362694,0.94,2.694000000000002,EGM2,RBA_reverse
0.94EGM3,14.96666666666668,24.47249196885412,0.12307652296750074,0.000289229828973627,0.000289229828973627,6.222253086419763e-05,0.00366271629800517,9.210226468734646e-06,1.0871926015114759e-05,2.5972838641831725e-05,0.000289229828973627,0.94,2.694000000000002,EGM3,RBA_reverse
0.94EGM4,14.96666666666668,24.471842705515783,0.1234052257258808,0.00029000228045582017,0.00028921821239221357,6.222253086419763e-05,0.0036626191249255315,9.234824391820086e-06,1.0864499284494221e-05,2.5971795472820802e-05,0.00028921821239221357,0.94,2.694000000000002,EGM4,RBA_reverse
0.94EGM5,14.966666666666681,24.47249196885412,0.12307652296750074,0.000289229828973627,0.000289229828973627,6.222253086419764e-05,0.00366271629800517,9.210226468734646e-06,1.0835560551452527e-05,2.646209399525669e-05,0.000289229828973627,0.94,2.694000000000002,EGM5,RBA_reverse
0.94EGM6,14.966666666666677,24.47249196885412,0.12307652296750074,0.000289229828973627,0.000289229828973627,6.222253086419764e-05,0.00366271629800517,9.210226468734646e-06,1.0835560551452525e-05,2.597283864183173e-05,0.0002893260280720271,0.94,2.694000000000002,EGM6,RBA_reverse
0.94EGM7,14.966666666666681,24.47249196885412,0.12307652296750074,0.000289229828973627,0.000289229828973627,6.51762396542245e-05,0.00366271629800517,9.210226468734646e-06,1.0835560551452527e-05,2.597283864183173e-05,0.000289229828973627,0.94,2.694000000000002,EGM7,RBA_reverse
0.94EGM8,14.966666666666681,24.47249196885412,0.12307652296750074,0.000289229828973627,0.000289229828973627,6.222253086419764e-05,0.0036631077022879098,9.210226468734646e-06,1.0835560551452527e-05,2.597283864183173e-05,0.000289229828973627,0.94,2.694000000000002,EGM8,RBA_reverse
0.945EGM1,14.983333333333345,24.519432194760494,0.1132461252722173,0.00029032188478877557,0.00029032188478877557,6.236118827160505e-05,0.003673828257181617,8.484022218310286e-06,9.981202609776805e-06,2.6099937442510945e-05,0.00029032188478877557,0.945,2.6970000000000023,EGM1,RBA_reverse
0.945EGM2,14.983333333333347,24.519504305587503,0.11320961770071691,0.0002902282926509291,0.0002902282926509291,6.236118827160505e-05,0.0036738390617871972,8.919684449989577e-06,9.977984932641625e-06,2.609152350931855e-05,0.0002902282926509291,0.945,2.6970000000000023,EGM2,RBA_reverse
0.945EGM3,14.983333333333348,24.519504305587507,0.11320961770071691,0.0002902282926509291,0.0002902282926509291,6.236118827160505e-05,0.0036738390617871972,8.481287192745384e-06,1.0018716524581123e-05,2.6091523509318552e-05,0.0002902282926509291,0.945,2.6970000000000023,EGM3,RBA_reverse
0.945EGM4,14.983333333333345,24.518777015471166,0.11357782310099758,0.0002911722374043759,0.0002902152655283175,6.236118827160503e-05,0.0036737300894847664,8.508871913983075e-06,1.001043754586244e-05,2.6090352370995764e-05,0.0002902152655283175,0.945,2.6970000000000023,EGM4,RBA_reverse
0.945EGM5,14.983333333333347,24.519504305587503,0.1132096177007169,0.0002902282926509291,0.0002902282926509291,6.236118827160505e-05,0.0036738390617871977,8.481287192745382e-06,9.977984932641625e-06,2.6639520080873794e-05,0.0002902282926509291,0.945,2.6970000000000023,EGM5,RBA_reverse
0.945EGM6,14.983333333333347,24.519504305587503,0.11320961770071693,0.00029022829265092917,0.00029022829265092917,6.236118827160505e-05,0.0036738390617871977,8.481287192745384e-06,9.977984932641627e-06,2.6091523509318552e-05,0.00029033547155250176,0.945,2.6970000000000023,EGM6,RBA_reverse
0.945EGM7,14.983333333333347,24.519504305587503,0.1132096177007169,0.0002902282926509291,0.0002902282926509291,6.566952670669087e-05,0.0036738390617871977,8.481287192745382e-06,9.977984932641625e-06,2.6091523509318552e-05,0.0002902282926509291,0.945,2.6970000000000023,EGM7,RBA_reverse
0.945EGM8,14.983333333333347,24.519504305587503,0.1132096177007169,0.0002902282926509291,0.0002902282926509291,6.236118827160505e-05,0.003674277459044442,8.481287192745382e-06,9.977984932641625e-06,2.6091523509318552e-05,0.0002902282926509291,0.945,2.6970000000000023,EGM8,RBA_reverse
0.95EGM1,15.000000000000012,24.566574785769365,0.103313276131635,0.00029134343869121113,0.00029134343869121113,6.250000000000011e-05,0.0036849862178654083,7.748495709872633e-06,9.11587730573251e-06,2.6220909482209023e-05,0.00029134343869121113,0.95,2.7000000000000024,EGM1,RBA_reverse
0.95EGM2,15.000000000000014,24.566653738378903,0.10327330476870226,0.0002912307194477407,0.0002912307194477407,6.250000000000011e-05,0.003684998060756839,8.270621958530102e-06,9.112350420767856e-06,2.621076475029669e-05,0.0002912307194477407,0.95,2.7000000000000024,EGM2,RBA_reverse
0.95EGM3,15.000000000000012,24.5666537383789,0.10327330476870226,0.0002912307194477407,0.0002912307194477407,6.25000000000001e-05,0.0036849980607568385,7.745497857652676e-06,9.161139824079794e-06,2.621076475029669e-05,0.0002912307194477407,0.95,2.7000000000000024,EGM3,RBA_reverse
0.95EGM4,15.000000000000012,24.565782479961953,0.10371439704667502,0.00029247459967162397,0.0002912150962251821,6.250000000000011e-05,0.003684867371994296,7.778579778500634e-06,9.151270327647805e-06,2.6209358660266413e-05,0.0002912150962251821,0.95,2.7000000000000024,EGM4,RBA_reverse
0.95EGM5,15.000000000000012,24.566653738378907,0.10327330476870226,0.00029123071944774076,0.00029123071944774076,6.250000000000011e-05,0.003684998060756839,7.745497857652676e-06,9.112350420767854e-06,2.686716987639347e-05,0.00029123071944774076,0.95,2.7000000000000024,EGM5,RBA_reverse
0.95EGM6,15.000000000000012,24.566653738378903,0.10327330476870226,0.00029123071944774076,0.00029123071944774076,6.250000000000011e-05,0.0036849980607568385,7.745497857652676e-06,9.112350420767856e-06,2.621076475029669e-05,0.0002913584255434404,0.95,2.7000000000000024,EGM6,RBA_reverse
0.95EGM7,15.000000000000012,24.566653738378907,0.10327330476870226,0.00029123071944774076,0.00029123071944774076,6.6462817324733e-05,0.003684998060756839,7.745497857652676e-06,9.112350420767854e-06,2.621076475029669e-05,0.00029123071944774076,0.95,2.7000000000000024,EGM7,RBA_reverse
0.95EGM8,15.000000000000012,24.566653738378907,0.10327330476870226,0.00029123071944774076,0.00029123071944774076,6.250000000000011e-05,0.0036855231848577164,7.745497857652676e-06,9.112350420767854e-06,2.621076475029669e-05,0.00029123071944774076,0.95,2.7000000000000024,EGM8,RBA_reverse
0.955EGM1,15.016666666666678,24.613852380848062,0.09331207843735893,0.00029237784577039184,0.00029237784577039184,6.263896604938283e-05,0.003696180165857354,7.006181889338373e-06,8.24256692863338e-06,2.6343243903912324e-05,0.00029237784577039184,0.955,2.7030000000000025,EGM1,RBA_reverse
0.955EGM2,15.01666666666668,24.613941085575,0.09326716986682308,0.0002922371322493795,0.0002922371322493795,6.263896604938283e-05,0.003696193486350516,7.654763796305545e-06,8.238600004902714e-06,2.6330565615669116e-05,0.0002922371322493795,0.955,2.7030000000000025,EGM2,RBA_reverse
0.955EGM3,15.016666666666682,24.613941085575,0.09326716986682311,0.00029223713224937957,0.00029223713224937957,6.263896604938283e-05,0.0036961934863505167,7.002810004167307e-06,8.29917318456107e-06,2.633056561566912e-05,0.00029223713224937957,0.955,2.7030000000000025,EGM3,RBA_reverse
0.955EGM4,15.01666666666668,24.612859283877693,0.09381485395881882,0.0002939532090709661,0.0002922177120549858,6.263896604938283e-05,0.003696031035795637,7.043931951407986e-06,8.286978766362336e-06,2.6328815856154247e-05,0.0002922177120549858,0.955,2.7030000000000025,EGM4,RBA_reverse
0.955EGM5,15.016666666666682,24.613941085575,0.0932671698668231,0.0002922371322493795,0.0002922371322493795,6.263896604938283e-05,0.0036961934863505162,7.002810004167307e-06,8.238600004902714e-06,2.7145507855841916e-05,0.0002922371322493795,0.955,2.7030000000000025,EGM5,RBA_reverse
0.955EGM6,15.01666666666668,24.613941085575004,0.0932671698668231,0.0002922371322493795,0.0002922371322493795,6.263896604938283e-05,0.003696193486350516,7.002810004167307e-06,8.238600004902714e-06,2.6330565615669116e-05,0.0002923948522340358,0.955,2.7030000000000025,EGM6,RBA_reverse
0.955EGM7,15.016666666666682,24.613941085575,0.0932671698668231,0.0002922371322493795,0.0002922371322493795,6.755889598231458e-05,0.0036961934863505162,7.002810004167307e-06,8.238600004902714e-06,2.6330565615669116e-05,0.0002922371322493795,0.955,2.7030000000000025,EGM7,RBA_reverse
0.955EGM8,15.016666666666682,24.613941085575,0.0932671698668231,0.0002922371322493795,0.0002922371322493795,6.263896604938283e-05,0.003696845440142654,7.002810004167307e-06,8.238600004902714e-06,2.6330565615669116e-05,0.0002922371322493795,0.955,2.7030000000000025,EGM8,RBA_reverse
0.96EGM1,15.033333333333346,24.661267539644864,0.08324123631543028,0.0002934253580118922,0.0002934253580118922,6.27780864197532e-05,0.003707410553459948,6.256966263043181e-06,7.3611367800508005e-06,2.6466967292672705e-05,0.0002934253580118922,0.96,2.7060000000000026,EGM1,RBA_reverse
0.96EGM2,15.033333333333347,24.661367171834243,0.0831907954949829,0.0002932475541198152,0.0002932475541198152,6.27780864197532e-05,0.003707425531499085,7.072432984723149e-06,7.356676229066142e-06,2.645092938160736e-05,0.0002932475541198152,0.96,2.7060000000000026,EGM2,RBA_reverse
0.96EGM3,15.03333333333335,24.661367171834243,0.08319079549498291,0.0002932475541198153,0.0002932475541198153,6.27780864197532e-05,0.0037074255314990846,6.253174794706222e-06,7.432793699550848e-06,2.6450929381607364e-05,0.0002932475541198153,0.96,2.7060000000000026,EGM3,RBA_reverse
0.96EGM4,15.03333333333335,24.660007612800275,0.08387909988282699,0.00029567382708696563,0.0002932231206170841,6.27780864197532e-05,0.0037072211444576448,6.304912341192501e-06,7.417543930814706e-06,2.6448725479661014e-05,0.0002932231206170841,0.96,2.7060000000000026,EGM4,RBA_reverse
0.96EGM5,15.03333333333335,24.661367171834243,0.08319079549498291,0.0002932475541198153,0.0002932475541198153,6.27780864197532e-05,0.0037074255314990846,6.253174794706222e-06,7.356676229066142e-06,2.7475002119128522e-05,0.0002932475541198153,0.96,2.7060000000000026,EGM5,RBA_reverse
0.96EGM6,15.033333333333346,24.661367171834243,0.0831907954949829,0.00029324755411981525,0.00029324755411981525,6.27780864197532e-05,0.003707425531499085,6.253174794706221e-06,7.356676229066142e-06,2.645092938160736e-05,0.00029344471594985156,0.96,2.7060000000000026,EGM6,RBA_reverse
0.96EGM7,15.03333333333335,24.661367171834243,0.08319079549498291,0.0002932475541198153,0.0002932475541198153,6.89605688908562e-05,0.0037074255314990846,6.253174794706222e-06,7.356676229066142e-06,2.6450929381607364e-05,0.0002932475541198153,0.96,2.7060000000000026,EGM7,RBA_reverse
0.96EGM8,15.03333333333335,24.661367171834243,0.08319079549498291,0.0002932475541198153,0.0002932475541198153,6.27780864197532e-05,0.0037082447896891017,6.253174794706222e-06,7.356676229066142e-06,2.6450929381607364e-05,0.0002932475541198153,0.96,2.7060000000000026,EGM8,RBA_reverse
0.965EGM1,15.050000000000013,24.70882288917251,0.07309941978726747,0.0002944862340001344,0.0002944862340001344,6.291736111111122e-05,0.003718677844820466,5.500731338991882e-06,6.471448634108098e-06,2.659210693021216e-05,0.0002944862340001344,0.965,2.7090000000000023,EGM1,RBA_reverse
