,G,AA,NT,rRNA,rP,IG,EAA,ENT,RNAP,AF,R,growth_rate,EGVs,prot_fraction,name
0.01EGM7,-1.7087656642370927e-16,2.431668471635174e-16,-3.078626138400495e-17,0.0,0.0,0.001633146289448678,0.5589339013863096,0.01887002767199018,0.2389406580873182,0.0025800474198793845,0.1790422191450538,2.339000000000002,EGM7,0.01,RBA_reverse
0.01EGM8,-1.7087656642370927e-16,1.6038664387380934e-16,-3.078626138400495e-17,0.0,0.0,0.0014120228566529504,0.5591550248191053,0.01887002767199018,0.2389406580873182,0.0025800474198793845,0.1790422191450538,2.339000000000002,EGM8,0.01,RBA_reverse
0.015EGM1,0.0,5.81799565789144e-18,0.0,0.0,0.0,0.0014126265432098776,0.5593872293052157,0.01882383187582802,0.2383557064312993,0.0025867958200122654,0.1794338100244348,2.340000000000002,EGM1,0.015,RBA_reverse
0.015EGM2,1.1956247957501675e-16,-1.8423652916656227e-17,0.0,0.0,0.0,0.0014126265432098776,0.5594568867386416,0.019147951257233113,0.23813243278781726,0.0025843727048440756,0.17926572996825388,2.340000000000002,EGM2,0.015,RBA_reverse
0.015EGM3,-1.7080354225002392e-16,-1.87468748976502e-17,0.0,0.0,0.0,0.0014126265432098776,0.5594568867386417,0.018806199130255722,0.2384741849147947,0.0025843727048440756,0.1792657299682539,2.340000000000002,EGM3,0.015,RBA_reverse
0.015EGM4,-6.832141690000958e-17,6.561406214177569e-17,0.0,0.0002046575036553675,0.0,0.0014126265432098776,0.5593859835356402,0.01882414722390913,0.23835969950853986,0.002583843793577787,0.17922904189146766,2.340000000000002,EGM4,0.015,RBA_reverse
0.015EGM5,-3.416070845000479e-17,3.199897611840292e-17,0.0,0.0,0.0,0.0014126265432098776,0.5594568867386417,0.018806199130255722,0.23813243278781726,0.0029261248318214654,0.1792657299682539,2.340000000000002,EGM5,0.015,RBA_reverse
0.015EGM6,1.1956247957501675e-16,-5.0422629035059155e-17,0.0,0.0,0.0003417521269773895,0.0014126265432098776,0.5594568867386416,0.018806199130255722,0.23813243278781726,0.0025843727048440756,0.17926572996825388,2.340000000000002,EGM6,0.015,RBA_reverse
0.015EGM7,1.1956247957501675e-16,6.43211742177998e-17,0.0,0.0,0.0,0.0017543786701872672,0.5594568867386416,0.018806199130255722,0.23813243278781726,0.0025843727048440756,0.17926572996825388,2.340000000000002,EGM7,0.015,RBA_reverse
0.015EGM8,1.1956247957501675e-16,-1.839133071855683e-16,0.0,0.0,0.0,0.0014126265432098776,0.5597986388656191,0.018806199130255722,0.23813243278781726,0.0025843727048440756,0.17926572996825388,2.340000000000002,EGM8,0.015,RBA_reverse
0.02EGM1,-5.121917413905032e-17,-1.757576475549264e-16,0.0,0.0,0.0,0.001413230229766805,0.5598864394932904,0.018766021664107617,0.23762368789519797,0.002592008869850619,0.1797186118477865,2.341000000000002,EGM1,0.02,RBA_reverse
0.02EGM2,-3.414611609270021e-17,-1.266488930910499e-16,0.0,0.0,0.0,0.001413230229766805,0.5599808474614913,0.019206387675977606,0.23732108112378508,0.002588708022857937,0.17948974548612123,2.341000000000002,EGM2,0.02,RBA_reverse
0.02EGM3,-1.7073058046350106e-17,-2.584671287572447e-18,0.0,0.0,0.0,0.001413230229766805,0.5599808474614912,0.01874212368794901,0.23778534511181368,0.0025887080228579364,0.1794897454861212,2.341000000000002,EGM3,0.02,RBA_reverse
0.02EGM4,1.3658446437080085e-16,-1.4215692081648458e-17,3.0759959580174106e-17,0.00027788434312607237,0.0,0.001413230229766805,0.5598844546543529,0.018766524096630086,0.23763004991859552,0.002587988661429459,0.17943986809609894,2.341000000000002,EGM4,0.02,RBA_reverse
0.02EGM5,1.0243834827810064e-16,-1.873886683490024e-16,0.0,0.0,0.0,0.001413230229766805,0.5599808474614912,0.018742123687949013,0.23732108112378508,0.0030529720108865353,0.17948974548612123,2.341000000000002,EGM5,0.02,RBA_reverse
0.02EGM6,-3.414611609270021e-17,-1.04033019324791e-16,0.0,0.0,0.0004642639880285981,0.001413230229766805,0.5599808474614913,0.01874212368794901,0.23732108112378508,0.002588708022857937,0.17948974548612123,2.341000000000002,EGM6,0.02,RBA_reverse
0.02EGM7,-3.414611609270021e-17,-2.584671287572447e-18,0.0,0.0,0.0,0.0018774942177954036,0.5599808474614913,0.01874212368794901,0.23732108112378508,0.002588708022857937,0.17948974548612123,2.341000000000002,EGM7,0.02,RBA_reverse
0.02EGM8,-3.414611609270021e-17,-2.584671287572447e-18,0.0,0.0,0.0,0.001413230229766805,0.5604451114495198,0.01874212368794901,0.23732108112378508,0.002588708022857937,0.17948974548612123,2.341000000000002,EGM8,0.02,RBA_reverse
0.025EGM1,-6.82339374929673e-17,-1.3557941225816159e-17,0.0,0.0,0.0,0.0014144376028806598,0.5606966856616146,0.018698034748917937,0.23676280742702238,0.00259586254729593,0.1798321720122684,2.343000000000002,EGM1,0.025,RBA_reverse
0.025EGM2,6.82339374929673e-17,-1.3751626100470676e-16,0.0,0.0,0.0,0.0014144376028806598,0.5607191205805838,0.01880291870752257,0.2366908965647764,0.00259507411808242,0.17977755242615387,2.343000000000002,EGM2,0.025,RBA_reverse
0.025EGM3,-6.82339374929673e-17,6.908093862677757e-17,0.0,0.0,0.0,0.0014144376028806598,0.5607191205805838,0.018692355682109633,0.2368014595901894,0.00259507411808242,0.17977755242615387,2.343000000000002,EGM3,0.025,RBA_reverse
0.025EGM4,-1.5352635935917643e-16,1.0717229730883251e-16,-3.073370267912402e-17,6.613480798432947e-05,0.0,0.0014144376028806596,0.5606961428851501,0.018698172144725262,0.23676454719366136,0.002594902493353916,0.17976566287224427,2.343000000000002,EGM4,0.025,RBA_reverse
0.025EGM5,-3.411696874648365e-17,6.13335436405969e-17,0.0,0.0,0.0,0.0014144376028806594,0.5607191205805837,0.01869235568210963,0.2366908965647764,0.0027056371434953587,0.17977755242615384,2.343000000000002,EGM5,0.025,RBA_reverse
0.025EGM6,-3.411696874648365e-17,1.4268119099549386e-16,-3.073370267912402e-17,0.0,0.00011056302541293897,0.0014144376028806596,0.5607191205805838,0.018692355682109633,0.2366908965647764,0.00259507411808242,0.17977755242615387,2.343000000000002,EGM6,0.025,RBA_reverse
0.025EGM7,6.82339374929673e-17,-1.7883570093100363e-16,0.0,0.0,0.0,0.0015250006282935989,0.5607191205805838,0.01869235568210963,0.2366908965647764,0.00259507411808242,0.17977755242615387,2.343000000000002,EGM7,0.025,RBA_reverse
0.025EGM8,6.82339374929673e-17,-9.619682107840989e-17,0.0,0.0,0.0,0.0014144376028806598,0.5608296836059968,0.01869235568210963,0.2366908965647764,0.00259507411808242,0.17977755242615387,2.343000000000002,EGM8,0.025,RBA_reverse
0.03EGM1,-1.364096549027495e-16,-1.4197497936492765e-17,0.0,0.0,0.0,0.0014150412894375873,0.5611972165054638,0.018639890232786446,0.23602655578022433,0.002601129424649457,0.18012016676743833,2.344000000000002,EGM1,0.03,RBA_reverse
0.03EGM2,1.364096549027495e-16,-1.6456190790025704e-16,3.072059103122337e-17,0.0,0.0,0.0014150412894375873,0.5612452441512681,0.01886498227854308,0.23587261230371168,0.0025994328913709606,0.18000268708566877,2.344000000000002,EGM2,0.03,RBA_reverse
0.03EGM3,3.4102413725687373e-17,-1.6456190790025704e-16,0.0,0.0,0.0,0.0014150412894375873,0.5612452441512681,0.018627732746969796,0.23610986183528496,0.0025994328913709606,0.18000268708566877,2.344000000000002,EGM3,0.03,RBA_reverse
0.03EGM4,-3.4102413725687373e-17,-2.452295098121477e-17,-3.072059103122337e-17,0.00014184281601219248,0.0,0.001415041289437587,0.5611959009591757,0.018640223243806882,0.2360307725134352,0.0025990641804896136,0.17997715499764275,2.344000000000002,EGM4,0.03,RBA_reverse
0.03EGM5,3.4102413725687373e-17,-6.711544479069307e-17,0.0,0.0,0.0,0.0014150412894375873,0.561245244151268,0.018627732746969793,0.23587261230371168,0.0028366824229442427,0.18000268708566872,2.344000000000002,EGM5,0.03,RBA_reverse
0.03EGM6,3.4102413725687373e-17,-2.5813632611805025e-17,0.0,0.0,0.0002372495315732821,0.001415041289437587,0.561245244151268,0.018627732746969793,0.23587261230371162,0.00259943289137096,0.18000268708566872,2.344000000000002,EGM6,0.03,RBA_reverse
0.03EGM7,1.364096549027495e-16,-8.195828354248095e-17,3.072059103122337e-17,0.0,0.0,0.0016522908210108698,0.5612452441512681,0.018627732746969796,0.23587261230371168,0.0025994328913709606,0.18000268708566877,2.344000000000002,EGM7,0.03,RBA_reverse
0.03EGM8,1.364096549027495e-16,-1.6456190790025704e-16,3.072059103122337e-17,0.0,0.0,0.0014150412894375873,0.5614824936828412,0.018627732746969796,0.23587261230371168,0.0025994328913709606,0.18000268708566877,2.344000000000002,EGM8,0.03,RBA_reverse
0.035EGM1,0.0,6.70868241319337e-17,0.0,0.0,0.0,0.0014156449759945143,0.561698471706615,0.018581562356353207,0.2352879823439765,0.002606425161197896,0.18040991345586282,2.345000000000002,EGM1,0.035,RBA_reverse
0.035EGM2,1.5339542003349698e-16,-1.1611181099757757e-16,0.0,0.0,0.0,0.0014156449759945141,0.5617723540396085,0.01892870047893497,0.2350511665891445,0.002603801811990627,0.1802283321043267,2.345000000000002,EGM2,0.035,RBA_reverse
0.035EGM3,-1.7043935559277442e-17,-7.482761153177221e-17,0.0,0.0,0.0,0.0014156449759945146,0.5617723540396086,0.018562860140151852,0.23541700692792764,0.002603801811990627,0.18022833210432673,2.345000000000002,EGM3,0.035,RBA_reverse
0.035EGM4,-1.3635148447421954e-16,-3.483354329927327e-17,0.0,0.00021861249725347792,0.0,0.0014156449759945143,0.561696209466339,0.018582135008907957,0.23529523352456125,0.002603232588374154,0.18018893193856955,2.345000000000002,EGM4,0.035,RBA_reverse
0.035EGM5,1.7043935559277442e-17,-1.5610587923007653e-16,-3.0707490565964854e-17,0.0,0.0,0.0014156449759945143,0.5617723540396085,0.018562860140151852,0.23505116658914452,0.002969642150773745,0.18022833210432673,2.345000000000002,EGM5,0.035,RBA_reverse
0.035EGM6,1.193075489149421e-16,-7.35374802984658e-17,0.0,0.0,0.000365840338783118,0.0014156449759945146,0.5617723540396086,0.018562860140151852,0.23505116658914452,0.002603801811990627,0.18022833210432673,2.345000000000002,EGM6,0.035,RBA_reverse
0.035EGM7,1.5339542003349698e-16,-3.354341206596685e-17,0.0,0.0,0.0,0.001781485314777632,0.5617723540396085,0.01856286014015185,0.2350511665891445,0.002603801811990627,0.1802283321043267,2.345000000000002,EGM7,0.035,RBA_reverse
0.035EGM8,1.5339542003349698e-16,-1.1611181099757757e-16,0.0,0.0,0.0,0.0014156449759945141,0.5621381943783917,0.01856286014015185,0.2350511665891445,0.002603801811990627,0.1802283321043267,2.345000000000002,EGM8,0.035,RBA_reverse
0.04EGM1,5.1088234622717e-17,1.2116899350563851e-16,0.0,0.0,0.0,0.0014168523491083686,0.5625104729622443,0.01851313116685729,0.23442147627752685,0.002610351494526878,0.18052771574973603,2.347000000000002,EGM1,0.04,RBA_reverse
0.04EGM2,-1.02176469245434e-16,-9.409932474374055e-17,0.0,0.0,0.0,0.0014168523491083686,0.5625143768807078,0.018531516308067517,0.23440896301000705,0.002610212155644236,0.18051807929646482,2.347000000000002,EGM2,0.04,RBA_reverse
0.04EGM3,1.7029411540905664e-17,-1.1601286612241986e-17,3.0681323126198374e-17,0.0,0.0,0.0014168523491083686,0.5625143768807078,0.018512142947831465,0.2344283363702431,0.002610212155644236,0.18051807929646482,2.347000000000002,EGM3,0.04,RBA_reverse
0.04EGM4,-1.1920588078633965e-16,-2.96477324535073e-17,3.0681323126198374e-17,1.1569325346675892e-05,0.0,0.0014168523491083686,0.5625103407088824,0.018513164644833262,0.23442190019050405,0.0026101819572505835,0.1805159908240745,2.347000000000002,EGM4,0.04,RBA_reverse
0.04EGM5,3.405882308181133e-17,-6.702965598184258e-17,0.0,0.0,0.0,0.0014168523491083686,0.5625143768807078,0.01851214294783146,0.23440896301000705,0.0026295855158802923,0.18051807929646482,2.347000000000002,EGM5,0.04,RBA_reverse
0.04EGM6,-1.02176469245434e-16,-6.831868782764725e-17,0.0,0.0,1.9373360236056655e-05,0.0014168523491083686,0.5625143768807078,0.01851214294783146,0.23440896301000705,0.002610212155644236,0.18051807929646482,2.347000000000002,EGM6,0.04,RBA_reverse
0.04EGM7,-1.02176469245434e-16,-9.409932474374055e-17,0.0,0.0,0.0,0.0014362257093444245,0.5625143768807078,0.01851214294783146,0.23440896301000705,0.002610212155644236,0.18051807929646482,2.347000000000002,EGM7,0.04,RBA_reverse
0.04EGM8,-1.02176469245434e-16,-1.1601286612241986e-17,0.0,0.0,0.0,0.0014168523491083686,0.5625337502409438,0.01851214294783146,0.23440896301000705,0.002610212155644236,0.18051807929646482,2.347000000000002,EGM8,0.04,RBA_reverse
0.045EGM1,-6.808863524106575e-17,2.1646511953722154e-16,0.0,0.0,0.0,0.001417456035665296,0.563013081259481,0.018454460774229634,0.2336785657493403,0.0026157024192667256,0.18082073376201685,2.348000000000002,EGM1,0.045,RBA_reverse
0.045EGM2,-1.1915511167186508e-16,1.2884828543882237e-17,3.0668256123163363e-17,0.0,0.0,0.001417456035665296,0.5630436737883887,0.01859890219849593,0.23358050722124657,0.0026146047921551336,0.1807448559640482,2.348000000000002,EGM2,0.045,RBA_reverse
0.045EGM3,-1.0213295286159862e-16,1.365791825651517e-16,0.0,0.0,0.0,0.001417456035665296,0.5630436737883887,0.018446716729522403,0.23373269269022012,0.0026146047921551336,0.1807448559640482,2.348000000000002,EGM3,0.045,RBA_reverse
0.045EGM4,-1.361772704821315e-16,2.1002270526528045e-16,3.0668256123163363e-17,9.083575651432949e-05,0.0,0.001417456035665296,0.563011944254539,0.01845474859015783,0.23368221020225186,0.002614367292550852,0.18072843786832063,2.348000000000002,EGM4,0.045,RBA_reverse
0.045EGM5,-1.1915511167186508e-16,-6.57126255737994e-17,3.0668256123163363e-17,0.0,0.0,0.001417456035665296,0.5630436737883887,0.018446716729522406,0.23358050722124662,0.002766790261128659,0.1807448559640482,2.348000000000002,EGM5,0.045,RBA_reverse
0.045EGM6,-1.0213295286159862e-16,1.8296456532312774e-16,0.0,0.0,0.0001521854689735256,0.001417456035665296,0.5630436737883887,0.018446716729522403,0.23358050722124657,0.002614604792155133,0.18074485596404818,2.348000000000002,EGM6,0.045,RBA_reverse
0.045EGM7,-1.1915511167186508e-16,-1.1080952547738722e-16,3.0668256123163363e-17,0.0,0.0,0.0015696415046388215,0.5630436737883887,0.018446716729522406,0.23358050722124657,0.0026146047921551336,0.1807448559640482,2.348000000000002,EGM7,0.045,RBA_reverse
0.045EGM8,-1.1915511167186508e-16,-2.834662279654092e-17,3.0668256123163363e-17,0.0,0.0,0.001417456035665296,0.5631958592573623,0.018446716729522406,0.23358050722124657,0.0026146047921551336,0.1807448559640482,2.348000000000002,EGM8,0.045,RBA_reverse
0.05EGM1,1.7014912254791654e-17,1.0303474643179391e-16,3.0655200245716296e-17,0.0,0.0,0.0014180597222222234,0.5635164312999623,0.018395602620306935,0.23293327770437516,0.0026210829165102595,0.18111554573662303,2.349000000000002,EGM1,0.05,RBA_reverse
0.05EGM2,1.0208947352874994e-16,2.4470752277551058e-17,3.0655200245716296e-17,0.0,0.0,0.0014180597222222236,0.5635739681227745,0.01866796135293514,0.232748854371045,0.0026190076919946318,0.1809721487390285,2.349000000000002,EGM2,0.05,RBA_reverse
0.05EGM3,-1.7014912254791654e-17,2.4470752277551058e-17,0.0,0.0,0.0,0.0014180597222222234,0.5635739681227745,0.01838103802744459,0.23303577769653552,0.0026190076919946318,0.1809721487390285,2.349000000000002,EGM3,0.05,RBA_reverse
0.05EGM4,-8.507456127395827e-17,-6.95484538414609e-17,0.0,0.0001711708031612274,0.0,0.0014180597222222234,0.563514101833534,0.018396192290164506,0.2329407443655943,0.0026185593943445075,0.180941171590979,2.349000000000002,EGM4,0.05,RBA_reverse
0.05EGM5,-1.7014912254791654e-17,-1.8031080625563937e-17,0.0,0.0,0.0,0.0014180597222222234,0.5635739681227745,0.01838103802744459,0.232748854371045,0.0029059310174851766,0.1809721487390285,2.349000000000002,EGM5,0.05,RBA_reverse
0.05EGM6,-1.7014912254791654e-17,2.189488361675621e-17,3.0655200245716296e-17,0.0,0.0002869233254905463,0.0014180597222222234,0.5635739681227745,0.01838103802744459,0.232748854371045,0.0026190076919946313,0.18097214873902848,2.349000000000002,EGM6,0.05,RBA_reverse
0.05EGM7,1.0208947352874994e-16,6.568465085026863e-17,3.0655200245716296e-17,0.0,0.0,0.0017049830477127686,0.5635739681227745,0.01838103802744459,0.232748854371045,0.0026190076919946318,0.1809721487390285,2.349000000000002,EGM7,0.05,RBA_reverse
0.05EGM8,1.0208947352874994e-16,-1.674314629516651e-17,3.0655200245716296e-17,0.0,0.0,0.0014180597222222236,0.563860891448265,0.01838103802744459,0.232748854371045,0.0026190076919946318,0.1809721487390285,2.349000000000002,EGM8,0.05,RBA_reverse
0.055EGM1,6.803068746639252e-17,-2.8322498011182166e-17,-3.064215547965429e-17,0.0,0.0,0.0014186634087791506,0.5640205292050199,0.018336555155564843,0.23218559252186718,0.0026264932337113833,0.18141216647505748,2.350000000000002,EGM1,0.055,RBA_reverse
0.055EGM2,-6.803068746639252e-17,7.724317639413316e-17,-3.064215547965429e-17,0.0,0.0,0.0014186634087791506,0.5641052633894789,0.018738699652606938,0.23191399322282402,0.00262342089096406,0.1811999594353468,2.350000000000002,EGM2,0.055,RBA_reverse
0.055EGM3,-6.803068746639252e-17,7.724317639413316e-17,-3.064215547965429e-17,0.0,0.0,0.0014186634087791506,0.5641052633894789,0.018315105954203877,0.2323375869212271,0.0026234208909640595,0.1811999594353468,2.350000000000002,EGM3,0.055,RBA_reverse
0.055EGM4,-8.503835933299064e-17,-3.862158819706658e-18,0.0,0.0002525766020544869,0.0,0.0014186634087791506,0.5640168145537289,0.018337495464414648,0.2321974991294929,0.0026227582762296613,0.18115419256530024,2.350000000000002,EGM4,0.055,RBA_reverse
0.055EGM5,3.401534373319626e-17,-5.535760974912877e-17,0.0,0.0,0.0,0.001418663408779151,0.564105263389479,0.018315105954203877,0.23191399322282408,0.00304701458936712,0.18119995943534686,2.350000000000002,EGM5,0.055,RBA_reverse
0.055EGM6,-1.0204603119958877e-16,7.08062450279554e-17,0.0,0.0,0.00042359369840306075,0.0014186634087791506,0.5641052633894789,0.018315105954203877,0.23191399322282402,0.00262342089096406,0.1811999594353468,2.350000000000002,EGM6,0.055,RBA_reverse
0.055EGM7,-6.803068746639252e-17,-4.6345905836479904e-17,-3.064215547965429e-17,0.0,0.0,0.0018422571071822103,0.5641052633894789,0.018315105954203874,0.23191399322282402,0.00262342089096406,0.1811999594353468,2.350000000000002,EGM7,0.055,RBA_reverse
0.055EGM8,-6.803068746639252e-17,2.0083225862474626e-16,-3.064215547965429e-17,0.0,0.0,0.0014186634087791506,0.5645288570878819,0.018315105954203874,0.23191399322282402,0.00262342089096406,0.1811999594353468,2.350000000000002,EGM8,0.055,RBA_reverse
0.06EGM1,-2.0391851472706938e-16,1.800808179823541e-17,-3.061609922499472e-17,0.0,0.0,0.0014198707818930054,0.5648349692305197,0.018267506627667015,0.23131126944282068,0.0026305209543840504,0.18153586296271557,2.352000000000002,EGM1,0.06,RBA_reverse
0.06EGM2,-1.5293888604530204e-16,1.3891948815781604e-16,-3.061609922499472e-17,0.0,0.0,0.0014198707818930056,0.5648522885689918,0.01834990037778457,0.23125575560010195,0.002629889639157249,0.18149229503207132,2.352000000000002,EGM2,0.06,RBA_reverse
0.06EGM3,-2.8888456253001496e-16,1.8393969265340455e-16,0.0,0.0,0.0,0.0014198707818930054,0.5648522885689918,0.01826312249414756,0.23134253348373895,0.0026298896391572487,0.1814922950320713,2.352000000000002,EGM3,0.06,RBA_reverse
0.06EGM4,1.0195925736353469e-16,-2.1866956469285854e-17,-3.061609922499472e-17,5.1709516079890224e-05,0.0,0.0014198707818930056,0.5648341513968824,0.018267713650115813,0.23131389085286913,0.002629753648836665,0.18148291015332293,2.352000000000002,EGM4,0.06,RBA_reverse
