,wIG,wEAA,wENT,wRNAP,wAF,wrP,prot_fraction,name
0.58EGM6,0.0016696479430091979,0.7045111450398395,0.0112764058532528,0.14278685131105265,0.003634224514991188,0.13612172533785472,0.58,RBA_reverse
0.58EGM7,0.0019156067323143826,0.7045111450398395,0.011276405853252798,0.14278685131105265,0.003634224514991188,0.13587576654854955,0.58,RBA_reverse
0.58EGM8,0.0016696479430091972,0.7047571038291448,0.011276405853252798,0.14278685131105265,0.003634224514991188,0.13587576654854955,0.58,RBA_reverse
0.585EGM1,0.0016681353969153331,0.7042929380651494,0.01115986997635936,0.14131122236128518,0.0036400000000000065,0.1371559633027524,0.585,RBA_reverse
0.585EGM2,0.0016693096364883417,0.7048197399527193,0.011403764746754811,0.14131122236128518,0.003640000000000006,0.13715596330275237,0.585,RBA_reverse
0.585EGM3,0.0016693096364883417,0.7048197399527193,0.01115986997635936,0.14155511713168065,0.003640000000000006,0.1371559633027524,0.585,RBA_reverse
0.585EGM4,0.0016695160010824427,0.704850857499193,0.01117542874959623,0.14150823444737595,0.0036400000000000065,0.13715596330275243,0.585,RBA_reverse
0.585EGM5,0.001669309636488342,0.7048197399527194,0.011159869976359359,0.1413112223612852,0.0038838947703954576,0.1371559633027524,0.585,RBA_reverse
0.585EGM6,0.0016693096364883417,0.7048197399527193,0.01115986997635936,0.14131122236128518,0.003640000000000006,0.13739985807314786,0.585,RBA_reverse
0.585EGM7,0.0019132044068837924,0.7048197399527193,0.01115986997635936,0.14131122236128518,0.003640000000000006,0.13715596330275237,0.585,RBA_reverse
0.585EGM8,0.0016693096364883417,0.7050636347231148,0.01115986997635936,0.14131122236128518,0.003640000000000006,0.13715596330275237,0.585,RBA_reverse
0.59EGM1,0.0016677763946696142,0.7045938789018416,0.011042921312974036,0.13983036652591196,0.003645780070546745,0.1384380208080515,0.59,RBA_reverse
0.59EGM2,0.001668965854952487,0.7051275092926156,0.011289357447921868,0.139830366525912,0.0036457800705467446,0.13843802080805157,0.59,RBA_reverse
0.59EGM3,0.0016689658549524872,0.7051275092926155,0.011042921312974036,0.14007680266085978,0.003645780070546744,0.13843802080805154,0.59,RBA_reverse
0.59EGM4,0.00166917436984962,0.7051589510815051,0.011058642207418829,0.1400294314626283,0.0036457800705467446,0.1384380208080515,0.59,RBA_reverse
0.59EGM5,0.001668965854952487,0.7051275092926153,0.011042921312974036,0.13983036652591196,0.003892216205494573,0.13843802080805157,0.59,RBA_reverse
0.59EGM6,0.001668965854952487,0.7051275092926156,0.011042921312974036,0.139830366525912,0.0036457800705467446,0.13868445694299936,0.59,RBA_reverse
0.59EGM7,0.001915401989900316,0.7051275092926156,0.011042921312974036,0.139830366525912,0.0036457800705467446,0.13843802080805157,0.59,RBA_reverse
0.59EGM8,0.001668965854952487,0.7053739454275634,0.011042921312974036,0.139830366525912,0.0036457800705467446,0.13843802080805157,0.59,RBA_reverse
0.595EGM1,0.0016673895156145515,0.7048839460027884,0.010925559354947673,0.13834427737052293,0.003651564726631399,0.1397219390644468,0.595,RBA_reverse
0.595EGM2,0.0016686165916617692,0.7054344520432292,0.01117915020350781,0.13834427737052293,0.0036515647266313995,0.1397219390644468,0.595,RBA_reverse
0.595EGM3,0.0016686165916617692,0.7054344520432293,0.010925559354947673,0.1385978682190831,0.0036515647266313995,0.1397219390644468,0.595,RBA_reverse
0.595EGM4,0.0016688311603154798,0.7054668066730665,0.010941736669866297,0.13854912170567352,0.0036515647266314,0.13972193906444683,0.595,RBA_reverse
0.595EGM5,0.0016686165916617692,0.7054344520432294,0.010925559354947673,0.13834427737052293,0.0039051555751915376,0.1397219390644468,0.595,RBA_reverse
0.595EGM6,0.001668616591661769,0.7054344520432292,0.010925559354947672,0.13834427737052293,0.0036515647266314,0.13997552991300696,0.595,RBA_reverse
0.595EGM7,0.0019222074402219078,0.7054344520432292,0.010925559354947673,0.13834427737052293,0.0036515647266313995,0.1397219390644468,0.595,RBA_reverse
0.595EGM8,0.0016686165916617692,0.7056880428917892,0.010925559354947673,0.13834427737052293,0.0036515647266313995,0.1397219390644468,0.595,RBA_reverse
0.6EGM1,0.0016669745451846128,0.7051630451143678,0.010807783594131131,0.1368529484607084,0.0036573539682539743,0.14100771807193835,0.6,RBA_reverse
0.6EGM2,0.0016682618398763268,0.7057405671882627,0.01107315047096017,0.13685294846070836,0.003657353968253974,0.14100771807193838,0.6,RBA_reverse
0.6EGM3,0.0016682618398763274,0.7057405671882627,0.01080778359413113,0.13711831533753743,0.003657353968253974,0.14100771807193835,0.6,RBA_reverse
0.6EGM4,0.0016684863724800228,0.7057744242738778,0.010824712136938608,0.1370673051765113,0.0036573539682539743,0.14100771807193835,0.6,RBA_reverse
0.6EGM5,0.001668261839876327,0.7057405671882627,0.01080778359413113,0.13685294846070836,0.003922720845083014,0.14100771807193835,0.6,RBA_reverse
0.6EGM6,0.0016682618398763268,0.7057405671882627,0.010807783594131128,0.13685294846070836,0.0036573539682539734,0.14127308494876742,0.6,RBA_reverse
0.6EGM7,0.0019336287167053664,0.7057405671882627,0.010807783594131131,0.13685294846070836,0.003657353968253974,0.14100771807193838,0.6,RBA_reverse
0.6EGM8,0.0016682618398763268,0.7060059340650918,0.010807783594131131,0.13685294846070836,0.003657353968253974,0.14100771807193838,0.6,RBA_reverse
0.605EGM1,0.0016665312672535517,0.7054310812827708,0.010689593522375258,0.13535637336205847,0.0036631477954144685,0.14229535783052613,0.605,RBA_reverse
0.605EGM2,0.001667901592856298,0.7060458537114177,0.010971365707726739,0.1353563733620585,0.0036631477954144685,0.14229535783052613,0.605,RBA_reverse
0.605EGM3,0.0016679015928562975,0.7060458537114177,0.010689593522375258,0.13563814554740997,0.0036631477954144685,0.14229535783052613,0.605,RBA_reverse
0.605EGM4,0.0016681400063432487,0.7060818038839389,0.010707568608635754,0.1355839818751416,0.0036631477954144694,0.14229535783052616,0.605,RBA_reverse
0.605EGM5,0.001667901592856298,0.7060458537114179,0.01068959352237526,0.13535637336205852,0.003944919980765948,0.14229535783052613,0.605,RBA_reverse
0.605EGM6,0.001667901592856298,0.7060458537114177,0.01068959352237526,0.1353563733620585,0.0036631477954144685,0.1425771300158776,0.605,RBA_reverse
0.605EGM7,0.0019496737782077778,0.7060458537114177,0.01068959352237526,0.1353563733620585,0.0036631477954144685,0.14229535783052613,0.605,RBA_reverse
0.605EGM8,0.001667901592856298,0.7063276258967691,0.01068959352237526,0.1353563733620585,0.0036631477954144685,0.14229535783052613,0.605,RBA_reverse
0.61EGM1,0.0016660594641208853,0.7056879588479354,0.01057098863153091,0.13385454564016336,0.0036689462081128817,0.14358485834021015,0.61,RBA_reverse
0.61EGM2,0.0016675358438618183,0.7063503105963956,0.010873803371255956,0.13385454564016336,0.003668946208112882,0.14358485834021018,0.61,RBA_reverse
0.61EGM3,0.0016675358438618185,0.7063503105963957,0.01057098863153091,0.1341573603798884,0.0036689462081128826,0.14358485834021018,0.61,RBA_reverse
0.61EGM4,0.001667792061905157,0.7063889455032494,0.01059030608495775,0.13409915180156454,0.003668946208112882,0.14358485834021018,0.61,RBA_reverse
0.61EGM5,0.0016675358438618185,0.7063503105963957,0.01057098863153091,0.13385454564016336,0.003971760947837929,0.14358485834021018,0.61,RBA_reverse
0.61EGM6,0.0016675358438618183,0.7063503105963956,0.010570988631530909,0.13385454564016333,0.003668946208112882,0.1438876730799352,0.61,RBA_reverse
0.61EGM7,0.0019703505835868655,0.7063503105963956,0.01057098863153091,0.13385454564016336,0.003668946208112882,0.14358485834021018,0.61,RBA_reverse
0.61EGM8,0.0016675358438618183,0.7066531253361208,0.01057098863153091,0.13385454564016336,0.003668946208112882,0.14358485834021018,0.61,RBA_reverse
0.615EGM1,0.001665558916498233,0.7059335814374169,0.01045196841344893,0.13234745886061305,0.0036747492063492126,0.14487621960099037,0.615,RBA_reverse
0.615EGM2,0.001667164586153027,0.7066539368268984,0.010780470918995857,0.13234745886061308,0.0036747492063492126,0.14487621960099037,0.615,RBA_reverse
0.615EGM3,0.0016671645861530277,0.7066539368268985,0.010451968413448929,0.13267596136616,0.003674749206349213,0.14487621960099037,0.615,RBA_reverse
0.615EGM4,0.0016674425391657477,0.7066958491318097,0.0104729245659046,0.13261281495578023,0.003674749206349212,0.14487621960099034,0.615,RBA_reverse
0.615EGM5,0.001667164586153027,0.7066539368268984,0.010451968413448927,0.13234745886061305,0.004003251711896141,0.14487621960099037,0.615,RBA_reverse
0.615EGM6,0.0016671645861530272,0.7066539368268985,0.010451968413448929,0.13234745886061305,0.003674749206349213,0.1452047221065373,0.615,RBA_reverse
0.615EGM7,0.0019956670916999562,0.7066539368268984,0.010451968413448927,0.13234745886061308,0.0036747492063492126,0.14487621960099037,0.615,RBA_reverse
0.615EGM8,0.001667164586153027,0.7069824393324453,0.010451968413448927,0.13234745886061308,0.0036747492063492126,0.14487621960099037,0.615,RBA_reverse
0.62EGM1,0.0016650294034955102,0.7061678519601946,0.01033253235998017,0.13083510658899777,0.003680556790123463,0.14616944161286682,0.62,RBA_reverse
0.62EGM2,0.0016667878129900608,0.7069567313866275,0.010691375808394304,0.1308351065889978,0.0036805567901234634,0.1461694416128668,0.62,RBA_reverse
0.62EGM3,0.0016667878129900608,0.7069567313866276,0.010332532359980173,0.13119395003741194,0.0036805567901234634,0.1461694416128668,0.62,RBA_reverse
0.62EGM4,0.0016670914381250225,0.7070025147696197,0.0103554240514763,0.13112497133778858,0.003680556790123463,0.1461694416128668,0.62,RBA_reverse
0.62EGM5,0.0016667878129900608,0.7069567313866274,0.01033253235998017,0.13083510658899777,0.004039400238537594,0.14616944161286677,0.62,RBA_reverse
0.62EGM6,0.0016667878129900606,0.7069567313866275,0.01033253235998017,0.1308351065889978,0.0036805567901234625,0.14652828506128096,0.62,RBA_reverse
0.62EGM7,0.002025631261404192,0.7069567313866275,0.010332532359980173,0.1308351065889978,0.0036805567901234634,0.1461694416128668,0.62,RBA_reverse
0.62EGM8,0.0016667878129900608,0.7073155748350417,0.010332532359980173,0.1308351065889978,0.0036805567901234634,0.1461694416128668,0.62,RBA_reverse
0.625EGM1,0.0016644707026069769,0.7063906726004121,0.010212679962975492,0.12931748239090773,0.0036863689594356323,0.14746452437583946,0.625,RBA_reverse
0.625EGM2,0.0016664055176330566,0.7072586932592848,0.010606525496899211,0.12931748239090773,0.0036863689594356323,0.14746452437583948,0.625,RBA_reverse
0.625EGM3,0.0016664055176330566,0.7072586932592847,0.010212679962975492,0.12971132792483145,0.0036863689594356323,0.14746452437583948,0.625,RBA_reverse
0.625EGM4,0.001666738758782979,0.7073089424166796,0.01023780454167284,0.12963562094758949,0.0036863689594356327,0.14746452437583948,0.625,RBA_reverse
0.625EGM5,0.0016664055176330568,0.7072586932592849,0.010212679962975488,0.12931748239090773,0.004080214493359352,0.14746452437583948,0.625,RBA_reverse
0.625EGM6,0.0016664055176330568,0.7072586932592849,0.010212679962975493,0.12931748239090773,0.0036863689594356327,0.14785836990976323,0.625,RBA_reverse
0.625EGM7,0.0020602510515567766,0.7072586932592848,0.010212679962975492,0.12931748239090773,0.0036863689594356323,0.14746452437583948,0.625,RBA_reverse
0.625EGM8,0.0016664055176330566,0.7076525387932086,0.010212679962975492,0.12931748239090773,0.0036863689594356323,0.14746452437583948,0.625,RBA_reverse
0.63EGM1,0.001663882589697138,0.7066019448110524,0.010092410714285734,0.12779457983193301,0.0036921857142857215,0.1487614678899084,0.63,RBA_reverse
0.63EGM2,0.0016660176933421533,0.7075598214285721,0.010525927441958596,0.12779457983193301,0.003692185714285721,0.1487614678899084,0.63,RBA_reverse
0.63EGM3,0.0016660176933421538,0.7075598214285721,0.010092410714285733,0.12822809655960588,0.0036921857142857215,0.1487614678899084,0.63,RBA_reverse
0.63EGM4,0.0016663845011396193,0.7076151320729893,0.010120066036494223,0.12814476378518297,0.003692185714285722,0.1487614678899084,0.63,RBA_reverse
0.63EGM5,0.0016660176933421533,0.7075598214285723,0.010092410714285734,0.12779457983193301,0.0041257024419585845,0.1487614678899084,0.63,RBA_reverse
0.63EGM6,0.0016660176933421533,0.7075598214285721,0.010092410714285733,0.12779457983193301,0.003692185714285721,0.14919498461758127,0.63,RBA_reverse
0.63EGM7,0.0020995344210150164,0.7075598214285721,0.010092410714285733,0.12779457983193301,0.003692185714285721,0.1487614678899084,0.63,RBA_reverse
0.63EGM8,0.0016660176933421533,0.7079933381562449,0.010092410714285733,0.12779457983193301,0.003692185714285721,0.1487614678899084,0.63,RBA_reverse
0.635EGM1,0.0016662267266840205,0.708099343892405,0.00997957740264646,0.12636583440527532,0.003700919444444451,0.15011935100237864,0.635,RBA_reverse
0.635EGM2,0.0016663321825441068,0.7081466548052935,0.01000090816006399,0.12636583440527532,0.003700919444444451,0.15011935100237864,0.635,RBA_reverse
0.635EGM3,0.001666332182544107,0.7081466548052935,0.009979577402646461,0.12638716516269285,0.0037009194444444504,0.15011935100237866,0.635,RBA_reverse
0.635EGM4,0.0016663502309552686,0.7081493763102857,0.009980938155142675,0.12638306485679301,0.003700919444444451,0.15011935100237866,0.635,RBA_reverse
0.635EGM5,0.0016663321825441065,0.7081466548052933,0.009979577402646458,0.12636583440527532,0.003722250201861979,0.15011935100237864,0.635,RBA_reverse
0.635EGM6,0.0016663321825441063,0.7081466548052933,0.009979577402646456,0.12636583440527532,0.0037009194444444504,0.15014068175979617,0.635,RBA_reverse
0.635EGM7,0.0016876629399616358,0.7081466548052935,0.00997957740264646,0.12636583440527532,0.003700919444444451,0.15011935100237864,0.635,RBA_reverse
0.635EGM8,0.0016663321825441068,0.708167985562711,0.00997957740264646,0.12636583440527532,0.003700919444444451,0.15011935100237864,0.635,RBA_reverse
0.64EGM1,0.0016655776138555698,0.7082869499966898,0.009858371444519514,0.1248310708160335,0.0037067476631393367,0.1514204812064141,0.64,RBA_reverse
0.64EGM2,0.0016659319341591026,0.7084459095557064,0.009929858824547642,0.12483107081603352,0.003706747663139337,0.1514204812064141,0.64,RBA_reverse
0.64EGM3,0.0016659319341591026,0.7084459095557063,0.009858371444519514,0.12490255819606164,0.003706747663139337,0.1514204812064141,0.64,RBA_reverse
0.64EGM4,0.001665992421163965,0.7084550303411448,0.009862931837238686,0.12488881653089928,0.0037067476631393375,0.15142048120641408,0.64,RBA_reverse
0.64EGM5,0.0016659319341591023,0.7084459095557064,0.009858371444519518,0.12483107081603353,0.0037782350431674644,0.15142048120641408,0.64,RBA_reverse
0.64EGM6,0.001665931934159102,0.7084459095557063,0.009858371444519513,0.12483107081603351,0.0037067476631393367,0.15149196858644218,0.64,RBA_reverse
0.64EGM7,0.0017374193141872292,0.7084459095557064,0.009858371444519516,0.12483107081603352,0.003706747663139337,0.1514204812064141,0.64,RBA_reverse
0.64EGM8,0.0016659319341591026,0.7085173969357347,0.009858371444519516,0.12483107081603352,0.003706747663139337,0.1514204812064141,0.64,RBA_reverse
0.645EGM1,0.0016648983512236946,0.7084626833698612,0.009736746940876992,0.12329100741787409,0.00371258046737214,0.1527234721615457,0.645,RBA_reverse
0.645EGM2,0.0016655261343739886,0.708744327215088,0.009863086603746232,0.12329100741787409,0.00371258046737214,0.15272347216154566,0.645,RBA_reverse
0.645EGM3,0.0016655261343739888,0.7087443272150878,0.009736746940876994,0.12341734708074335,0.00371258046737214,0.15272347216154566,0.645,RBA_reverse
0.645EGM4,0.001665633033071343,0.7087604463812531,0.009744806523959556,0.1233930614327983,0.0037125804673721397,0.1527234721615457,0.645,RBA_reverse
0.645EGM5,0.0016655261343739886,0.7087443272150877,0.009736746940876992,0.12329100741787409,0.0038389201302413793,0.15272347216154566,0.645,RBA_reverse
0.645EGM6,0.0016655261343739886,0.7087443272150878,0.009736746940876994,0.1232910074178741,0.00371258046737214,0.15284981182441493,0.645,RBA_reverse
0.645EGM7,0.0017918657972432277,0.708744327215088,0.009736746940876994,0.12329100741787409,0.00371258046737214,0.15272347216154566,0.645,RBA_reverse
0.645EGM8,0.0016655261343739886,0.7088706668779571,0.009736746940876994,0.12329100741787409,0.00371258046737214,0.15272347216154566,0.645,RBA_reverse
0.65EGM1,0.0016641887074653982,0.7086264422403563,0.009614703383569756,0.12174563777638737,0.0037184178571428635,0.15402832386777354,0.65,RBA_reverse
0.65EGM2,0.0016651147764489048,0.7090419067671402,0.009800598955107119,0.12174563777638736,0.003718417857142864,0.15402832386777357,0.65,RBA_reverse
0.65EGM3,0.0016651147764489048,0.7090419067671403,0.00961470338356976,0.12193153334792475,0.0037184178571428644,0.15402832386777357,0.65,RBA_reverse
0.65EGM4,0.0016652720666774047,0.7090656244306113,0.00962656221530526,0.12189579956248975,0.0037184178571428644,0.15402832386777357,0.65,RBA_reverse
0.65EGM5,0.0016651147764489048,0.7090419067671403,0.009614703383569758,0.12174563777638739,0.0039043134286802237,0.15402832386777357,0.65,RBA_reverse
0.65EGM6,0.0016651147764489046,0.7090419067671402,0.009614703383569756,0.12174563777638737,0.003718417857142864,0.1542142194393109,0.65,RBA_reverse
0.65EGM7,0.0018510103479862639,0.7090419067671402,0.009614703383569758,0.12174563777638736,0.003718417857142864,0.15402832386777357,0.65,RBA_reverse
0.65EGM8,0.0016651147764489048,0.7092278023386777,0.009614703383569758,0.12174563777638736,0.003718417857142864,0.15402832386777357,0.65,RBA_reverse
0.655EGM1,0.0016634484495499872,0.708778124070484,0.009492240264448651,0.12019495545716338,0.003724259832451506,0.15533503632509763,0.655,RBA_reverse
0.655EGM2,0.0016646978536439866,0.7093386471955646,0.009742403336078932,0.12019495545716337,0.003724259832451505,0.1553350363250976,0.655,RBA_reverse
